0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04819	0.04554	0.03412	0.03212	0.03177	0.02411	0.74355	0.01926	0.01427	0.00708
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.60914	0.01867	0.18277	0.01317	0.018	0.01041	0.00956	0.00789	0.00585	0.12454
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.74763	0.04554	0.03412	0.03212	0.03177	0.02411	0.04411	0.01926	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04817	0.04552	0.0341	0.03211	0.03176	0.0241	0.0233	0.0207	0.72909	0.01114
0.02801	0.03	0.01983	0.85181	0.01846	0.01401	0.01355	0.01191	0.00829	0.00411
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.24343	0.01442	0.01771	0.01017	0.68639	0.00764	0.00738	0.00609	0.00452	0.00225
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.03303	0.02646	0.01982	0.01866	0.01846	0.84644	0.01354	0.01119	0.00829	0.00411
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02802	0.8638	0.01984	0.01868	0.01847	0.01402	0.01356	0.0112	0.0083	0.00412
0.31459	0.01866	0.01398	0.01316	0.60355	0.00988	0.00955	0.00789	0.00585	0.0029
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.028	0.02646	0.01982	0.01992	0.01846	0.01401	0.01354	0.01275	0.84198	0.00505
0.01974	0.01866	0.01398	0.01316	0.01301	0.00988	0.89495	0.00789	0.00584	0.0029
0.01974	0.01866	0.01398	0.01316	0.01301	0.00988	0.89495	0.00789	0.00584	0.0029
0.01974	0.01866	0.01398	0.01316	0.01301	0.00988	0.89495	0.00789	0.00584	0.0029
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04819	0.76579	0.03412	0.03212	0.03176	0.02411	0.02331	0.01926	0.01426	0.00707
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.01976	0.01867	0.80264	0.01317	0.0169	0.00989	0.00956	0.00789	0.09861	0.00291
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02801	0.02647	0.01983	0.43697	0.01846	0.01401	0.43265	0.01119	0.00829	0.00411
0.02803	0.02648	0.01984	0.84885	0.0256	0.01402	0.01356	0.0112	0.0083	0.00412
0.02801	0.86389	0.01983	0.01867	0.01846	0.01401	0.01355	0.01119	0.00829	0.00411
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.04817	0.04552	0.0341	0.03211	0.03176	0.0241	0.0233	0.0207	0.72909	0.01114
0.01527	0.01636	0.01081	0.46417	0.46508	0.00765	0.00739	0.00649	0.00453	0.00225
0.01973	0.01865	0.89256	0.01479	0.01437	0.01004	0.00954	0.00809	0.00584	0.00639
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01974	0.03209	0.01398	0.01316	0.01301	0.88184	0.00955	0.00789	0.00584	0.0029
0.028	0.02646	0.01982	0.01866	0.01846	0.85148	0.01354	0.01119	0.00828	0.00411
0.01977	0.47288	0.29753	0.01948	0.01303	0.14506	0.00957	0.00852	0.00586	0.00829
0.028	0.86392	0.01982	0.01866	0.01846	0.01401	0.01354	0.01119	0.00829	0.00411
0.01525	0.47001	0.01079	0.01016	0.01005	0.46353	0.00738	0.00609	0.00451	0.00224
0.04822	0.76563	0.03414	0.03214	0.03178	0.02413	0.02333	0.01926	0.01428	0.00709
0.04822	0.04557	0.03414	0.03214	0.75182	0.02413	0.02333	0.01927	0.01428	0.00709
0.8654	0.02647	0.01983	0.01867	0.01846	0.01401	0.01355	0.01119	0.00829	0.00411
0.8654	0.02647	0.01983	0.01867	0.01846	0.01401	0.01355	0.01119	0.00829	0.00411
0.02553	0.01866	0.01398	0.01317	0.89258	0.00988	0.00956	0.00789	0.00585	0.0029
0.30578	0.6091	0.01399	0.01317	0.01302	0.00989	0.01839	0.00789	0.00585	0.00291
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.31521	0.01867	0.01398	0.01317	0.60289	0.00988	0.00956	0.00789	0.00585	0.0029
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01974	0.01865	0.29746	0.01943	0.01301	0.60012	0.00955	0.00851	0.00584	0.0077
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.04817	0.04552	0.0341	0.03211	0.03176	0.74447	0.0233	0.01925	0.01425	0.00706
0.02801	0.85552	0.01983	0.01867	0.01846	0.02235	0.01355	0.01119	0.00829	0.00411
0.01242	0.56821	0.0088	0.00828	0.37959	0.00622	0.00601	0.00496	0.00368	0.00183
0.04819	0.76577	0.03412	0.03212	0.03177	0.02411	0.02331	0.01926	0.01427	0.00708
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.47055	0.01443	0.30823	0.01018	0.01831	0.00794	0.00739	0.0061	0.14661	0.01028
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.76852	0.04553	0.03411	0.03211	0.03176	0.0241	0.0233	0.01925	0.01426	0.00707
0.01524	0.0144	0.01079	0.01016	0.01005	0.46338	0.46313	0.00609	0.00451	0.00224
0.76843	0.04554	0.03412	0.03212	0.03177	0.02411	0.02331	0.01926	0.01426	0.00707
0.44641	0.02648	0.01984	0.01868	0.01847	0.43294	0.01356	0.0112	0.0083	0.00412
0.36997	0.01441	0.0108	0.01017	0.54698	0.00763	0.00738	0.00609	0.02433	0.00224
0.01974	0.01866	0.01398	0.03002	0.88154	0.00988	0.00955	0.00789	0.00584	0.0029
0.04816	0.04551	0.03409	0.0321	0.03175	0.02409	0.74375	0.01925	0.01425	0.00706
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04822	0.76563	0.03414	0.03214	0.03178	0.02413	0.02333	0.01926	0.01428	0.00709
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02803	0.02648	0.01984	0.49952	0.01847	0.01402	0.01356	0.01356	0.36239	0.00412
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.02802	0.02648	0.01984	0.856	0.01847	0.01402	0.01356	0.0112	0.0083	0.00412
0.02801	0.44492	0.01983	0.01867	0.01846	0.01401	0.43252	0.01119	0.00829	0.00411
0.02801	0.02647	0.23418	0.63451	0.01846	0.01401	0.01355	0.01204	0.00829	0.01047
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01975	0.01867	0.01398	0.68881	0.01302	0.00988	0.00956	0.00953	0.2139	0.0029
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.89369	0.01869	0.014	0.01318	0.02428	0.0099	0.00957	0.0079	0.00586	0.00292
0.04821	0.04556	0.03413	0.75225	0.03177	0.02412	0.02333	0.01926	0.01428	0.00709
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01525	0.01441	0.01531	0.01016	0.91702	0.00763	0.00738	0.00609	0.00451	0.00224
0.01974	0.01865	0.07759	0.83138	0.01301	0.00987	0.00955	0.00841	0.00584	0.00596
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.01523	0.0144	0.0301	0.01168	0.01082	0.00772	0.00737	0.00627	0.00451	0.8919
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01524	0.0144	0.01642	0.01016	0.01005	0.00763	0.00737	0.91198	0.00451	0.00224
0.028	0.02646	0.29316	0.02755	0.01846	0.01401	0.01355	0.01306	0.34244	0.2233
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.76843	0.04554	0.03412	0.03212	0.03177	0.02411	0.02331	0.01926	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01047	0.0099	0.00742	0.00698	0.63219	0.00524	0.00507	0.00418	0.0031	0.31545
0.01048	0.0099	0.0106	0.22199	0.00691	0.00524	0.00507	0.72516	0.0031	0.00154
0.04821	0.76568	0.03413	0.03214	0.03177	0.02412	0.02333	0.01926	0.01427	0.00708
0.33652	0.47007	0.0108	0.01017	0.01005	0.14213	0.00738	0.0061	0.00452	0.00225
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04817	0.04552	0.0341	0.03211	0.03176	0.74447	0.0233	0.01925	0.01425	0.00706
0.02802	0.85546	0.01984	0.01868	0.01847	0.02236	0.01356	0.0112	0.0083	0.00412
0.04819	0.76579	0.03412	0.03212	0.03176	0.02411	0.02331	0.01926	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01974	0.01865	0.01397	0.01316	0.01301	0.60011	0.30473	0.00789	0.00584	0.0029
0.04819	0.76579	0.03412	0.03212	0.03176	0.02411	0.02331	0.01926	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04818	0.76588	0.03411	0.03211	0.03176	0.0241	0.0233	0.01925	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04822	0.04556	0.03414	0.36736	0.03178	0.02413	0.40819	0.01926	0.01428	0.00709
0.74763	0.04554	0.03412	0.03212	0.03177	0.02411	0.04411	0.01926	0.01426	0.00707
0.028	0.02646	0.01982	0.01866	0.01846	0.01401	0.85102	0.01119	0.00828	0.00411
0.01526	0.01874	0.0108	0.23234	0.01006	0.00764	0.5988	0.00692	0.0972	0.00225
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01973	0.01865	0.89256	0.01479	0.01437	0.01004	0.00954	0.00809	0.00584	0.00639
0.01524	0.0144	0.01079	0.01016	0.01005	0.00762	0.00737	0.91763	0.00451	0.00224
0.02201	0.01868	0.54402	0.3434	0.03435	0.00989	0.00957	0.00818	0.00586	0.00404
0.01047	0.0099	0.00742	0.00698	0.47618	0.00524	0.00553	0.00418	0.47256	0.00154
0.76852	0.04553	0.03411	0.03211	0.03176	0.0241	0.0233	0.01925	0.01426	0.00707
0.04817	0.04552	0.0341	0.03211	0.03176	0.74447	0.0233	0.01925	0.01425	0.00706
0.02793	0.01865	0.57769	0.01581	0.01511	0.30435	0.00955	0.0082	0.00584	0.01687
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01525	0.01604	0.39424	0.53521	0.01005	0.00763	0.00738	0.00664	0.00452	0.00305
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02107	0.01865	0.88945	0.0148	0.01599	0.01005	0.00955	0.00809	0.00584	0.00649
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.90512	0.01866	0.01398	0.01316	0.01301	0.00988	0.00955	0.00789	0.00585	0.0029
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.01048	0.16625	0.04571	0.00698	0.74903	0.00541	0.00507	0.00419	0.0031	0.00379
0.028	0.02646	0.01982	0.01866	0.01846	0.01401	0.01354	0.01119	0.84576	0.00411
0.61012	0.01866	0.01398	0.01316	0.01301	0.30489	0.00955	0.00789	0.00584	0.0029
0.028	0.86392	0.01982	0.01866	0.01846	0.01401	0.01354	0.01119	0.00829	0.00411
0.04821	0.04556	0.03413	0.71369	0.07033	0.02412	0.02333	0.01926	0.01428	0.00709
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.01527	0.01174	0.04729	0.00828	0.55432	0.0065	0.00601	0.00496	0.32811	0.0175
0.01976	0.60871	0.01399	0.01317	0.01302	0.30515	0.00956	0.00789	0.00585	0.00291
0.4339	0.02648	0.01984	0.01868	0.01847	0.43293	0.02607	0.0112	0.0083	0.00412
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.028	0.02646	0.01983	0.01993	0.01846	0.01401	0.01355	0.01375	0.84191	0.00411
0.028	0.02646	0.01983	0.01993	0.01846	0.01401	0.01355	0.01375	0.84191	0.00411
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.028	0.02646	0.01982	0.01866	0.01846	0.85148	0.01354	0.01119	0.00828	0.00411
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01241	0.01173	0.12939	0.01212	0.00818	0.00621	0.006	0.80535	0.00367	0.00493
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01524	0.0144	0.01079	0.01785	0.91387	0.00763	0.00737	0.00609	0.00451	0.00224
0.02802	0.02648	0.01984	0.856	0.01847	0.01402	0.01356	0.0112	0.0083	0.00412
0.04818	0.04553	0.03411	0.03672	0.03176	0.0241	0.0233	0.02326	0.72597	0.00707
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.01524	0.01582	0.01079	0.01016	0.01005	0.91772	0.00737	0.00609	0.00451	0.00224
0.01974	0.01866	0.01398	0.01316	0.01301	0.89527	0.00955	0.00789	0.00584	0.0029
0.04828	0.04562	0.19192	0.03218	0.03181	0.02417	0.02337	0.58122	0.01431	0.00712
0.01524	0.0144	0.01079	0.01016	0.01005	0.00762	0.00737	0.91763	0.00451	0.00224
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.76824	0.04557	0.03414	0.03215	0.03178	0.02413	0.02334	0.01927	0.01428	0.00709
0.01523	0.0144	0.0301	0.01168	0.01082	0.00772	0.00737	0.00627	0.00451	0.8919
0.04819	0.04554	0.03411	0.7524	0.03176	0.02411	0.02331	0.01925	0.01426	0.00707
0.04821	0.76568	0.03413	0.03214	0.03177	0.02412	0.02333	0.01926	0.01427	0.00708
0.01974	0.01866	0.58471	0.01578	0.01515	0.01014	0.00955	0.01025	0.29862	0.0174
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04822	0.76563	0.03414	0.03214	0.03178	0.02413	0.02333	0.01926	0.01428	0.00709
0.01241	0.01173	0.02377	0.00827	0.9173	0.00642	0.006	0.00496	0.00367	0.00545
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04821	0.04556	0.03413	0.75225	0.03177	0.02412	0.02333	0.01926	0.01428	0.00709
0.04819	0.04554	0.03411	0.7524	0.03176	0.02411	0.02331	0.01925	0.01426	0.00707
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02803	0.03002	0.01984	0.84909	0.01847	0.01403	0.01356	0.01453	0.0083	0.00412
0.02801	0.86386	0.01983	0.01867	0.01846	0.01401	0.01355	0.01119	0.00829	0.00411
0.01524	0.0144	0.01079	0.01016	0.01005	0.00762	0.00737	0.91763	0.00451	0.00224
0.01975	0.31316	0.01399	0.01317	0.01302	0.00989	0.60038	0.00789	0.00585	0.00291
0.7683	0.04556	0.03414	0.03214	0.03178	0.02413	0.02333	0.01926	0.01428	0.00709
0.04819	0.04554	0.03411	0.7524	0.03176	0.02411	0.02331	0.01925	0.01426	0.00707
0.04816	0.04551	0.03409	0.0321	0.03175	0.02409	0.74375	0.01925	0.01425	0.00706
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.04816	0.04551	0.47025	0.0321	0.04378	0.02536	0.02329	0.01925	0.01425	0.27805
0.01524	0.0144	0.04118	0.01016	0.88279	0.00793	0.00737	0.00609	0.00451	0.01034
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.44744	0.02649	0.01985	0.01869	0.43629	0.01403	0.01357	0.0112	0.00831	0.00413
0.44744	0.02649	0.01985	0.01869	0.43629	0.01403	0.01357	0.0112	0.00831	0.00413
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.44747	0.0265	0.01985	0.43476	0.01848	0.01403	0.01357	0.0129	0.00831	0.00413
0.01977	0.31326	0.014	0.60379	0.01303	0.0099	0.00957	0.0079	0.00586	0.00292
0.01241	0.01173	0.01821	0.00925	0.00868	0.00627	0.006	0.00529	0.00805	0.9141
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.04816	0.04551	0.03409	0.0321	0.03175	0.02409	0.74375	0.01925	0.01425	0.00706
0.01973	0.01865	0.08565	0.01315	0.79961	0.01034	0.00954	0.00789	0.00584	0.02961
0.00907	0.00857	0.00642	0.04353	0.00597	0.00454	0.00439	0.91349	0.00269	0.00134
0.01368	0.01174	0.16928	0.00828	0.77231	0.00637	0.00601	0.00496	0.00368	0.00369
0.01368	0.01174	0.16928	0.00828	0.77231	0.00637	0.00601	0.00496	0.00368	0.00369
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04939	0.02648	0.01984	0.01868	0.53718	0.01402	0.01356	0.0112	0.30552	0.00412
0.04816	0.04551	0.47025	0.0321	0.04378	0.02536	0.02329	0.01925	0.01425	0.27805
0.44748	0.0409	0.01985	0.01869	0.01848	0.41738	0.01357	0.0112	0.00831	0.00413
0.02799	0.02645	0.83255	0.02236	0.02148	0.01437	0.01354	0.01163	0.00828	0.02134
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01524	0.24218	0.01079	0.01016	0.01005	0.00762	0.00737	0.68985	0.00451	0.00224
0.01241	0.38277	0.00879	0.00827	0.00818	0.00621	0.00601	0.56186	0.00367	0.00182
0.01524	0.0144	0.01079	0.01016	0.01005	0.00763	0.00737	0.84188	0.08023	0.00224
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.01242	0.01174	0.02782	0.72801	0.00819	0.19155	0.0082	0.00523	0.00368	0.00316
0.01974	0.02039	0.0783	0.82847	0.01301	0.00988	0.00955	0.00883	0.00584	0.00598
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.02804	0.02649	0.02248	0.85227	0.01848	0.01403	0.01357	0.01222	0.00831	0.00413
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.028	0.86392	0.01982	0.01866	0.01846	0.01401	0.01354	0.01119	0.00829	0.00411
0.02801	0.86386	0.01983	0.01867	0.01846	0.01401	0.01355	0.01119	0.00829	0.00411
0.01976	0.01868	0.7067	0.19588	0.01478	0.01011	0.00957	0.00947	0.00586	0.0092
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.01975	0.01866	0.01398	0.89813	0.01302	0.00988	0.00956	0.00826	0.00585	0.0029
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04816	0.04551	0.72721	0.04736	0.03175	0.02409	0.02329	0.02077	0.01425	0.01762
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04817	0.76593	0.0341	0.0321	0.03175	0.02409	0.0233	0.01925	0.01425	0.00706
0.21369	0.01173	0.00879	0.00828	0.00818	0.73287	0.00601	0.00496	0.00368	0.00182
0.02802	0.02647	0.01983	0.01867	0.85582	0.01402	0.01355	0.01119	0.00829	0.00412
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.04821	0.76568	0.03413	0.03214	0.03177	0.02412	0.02333	0.01926	0.01427	0.00708
0.76862	0.04551	0.03409	0.0321	0.03175	0.02409	0.02329	0.01925	0.01425	0.00706
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
0.17228	0.16281	0.12197	0.11483	0.11359	0.08617	0.08332	0.06886	0.05096	0.02523
